id,date.entered,week,rating
43,2000-12-02,wk3,98.0
44,2000-01-01,wk1,93.0
44,2000-01-01,wk2,75.0
44,2000-01-01,wk3,92.0
45,2000-04-08,wk1,90.0
45,2000-04-08,wk2,77.0
45,2000-04-08,wk3,66.0
45,2000-04-08,wk4,61.0
45,2000-04-08,wk5,59.0
45,2000-04-08,wk6,47.0
45,2000-04-08,wk7,39.0
45,2000-04-08,wk8,33.0
45,2000-04-08,wk9,32.0
45,2000-04-08,wk10,31.0
45,2000-04-08,wk11,28.0
45,2000-04-08,wk12,27.0
45,2000-04-08,wk13,22.0
45,2000-04-08,wk14,27.0
45,2000-04-08,wk15,31.0
45,2000-04-08,wk16,39.0
45,2000-04-08,wk17,45.0
45,2000-04-08,wk18,50.0
45,2000-04-08,wk19,53.0
45,2000-04-08,wk20,59.0
46,2000-06-10,wk1,95.0
46,2000-06-10,wk2,85.0
46,2000-06-10,wk3,85.0
46,2000-06-10,wk4,85.0
46,2000-06-10,wk5,83.0
46,2000-06-10,wk6,83.0
46,2000-06-10,wk7,82.0
46,2000-06-10,wk8,74.0
46,2000-06-10,wk9,74.0
46,2000-06-10,wk10,68.0
46,2000-06-10,wk11,62.0
46,2000-06-10,wk12,56.0
46,2000-06-10,wk13,56.0
46,2000-06-10,wk14,55.0
46,2000-06-10,wk15,62.0
46,2000-06-10,wk16,71.0
46,2000-06-10,wk17,86.0
46,2000-06-10,wk18,100.0
46,2000-06-10,wk19,98.0
47,2000-02-19,wk1,86.0
47,2000-02-19,wk2,81.0
47,2000-02-19,wk3,72.0
47,2000-02-19,wk4,70.0
47,2000-02-19,wk5,69.0
47,2000-02-19,wk6,77.0
48,2000-01-29,wk1,81.0
48,2000-01-29,wk2,77.0
48,2000-01-29,wk3,76.0
48,2000-01-29,wk4,76.0
48,2000-01-29,wk5,86.0
48,2000-01-29,wk6,88.0
48,2000-01-29,wk7,92.0
48,2000-01-29,wk8,99.0
49,2000-10-21,wk1,99.0
49,2000-10-21,wk2,94.0
49,2000-10-21,wk3,94.0
49,2000-10-21,wk4,87.0
49,2000-10-21,wk5,84.0
49,2000-10-21,wk6,83.0
49,2000-10-21,wk7,76.0
49,2000-10-21,wk8,76.0
49,2000-10-21,wk9,79.0
49,2000-10-21,wk10,83.0
49,2000-10-21,wk11,91.0
50,2000-10-14,wk1,94.0
50,2000-10-14,wk2,94.0
50,2000-10-14,wk3,96.0
50,2000-10-14,wk4,91.0
50,2000-10-14,wk5,84.0
50,2000-10-14,wk6,83.0
50,2000-10-14,wk7,88.0
50,2000-10-14,wk8,87.0
50,2000-10-14,wk9,95.0
50,2000-10-14,wk10,92.0
51,2000-06-24,wk1,28.0
51,2000-06-24,wk2,34.0
51,2000-06-24,wk3,48.0
51,2000-06-24,wk4,62.0
51,2000-06-24,wk5,77.0
51,2000-06-24,wk6,90.0
51,2000-06-24,wk7,95.0
52,1999-12-11,wk1,82.0
52,1999-12-11,wk2,68.0
52,1999-12-11,wk3,50.0
52,1999-12-11,wk4,50.0
52,1999-12-11,wk5,41.0
52,1999-12-11,wk6,37.0
52,1999-12-11,wk7,26.0
52,1999-12-11,wk8,22.0
52,1999-12-11,wk9,22.0
52,1999-12-11,wk10,2.0
52,1999-12-11,wk11,1.0
52,1999-12-11,wk12,2.0
52,1999-12-11,wk13,4.0
52,1999-12-11,wk14,13.0
52,1999-12-11,wk15,21.0
52,1999-12-11,wk16,28.0
52,1999-12-11,wk17,43.0
52,1999-12-11,wk18,57.0
52,1999-12-11,wk19,82.0
52,1999-12-11,wk20,89.0
53,2000-08-26,wk1,99.0
53,2000-08-26,wk2,75.0
53,2000-08-26,wk3,57.0
53,2000-08-26,wk4,35.0
53,2000-08-26,wk5,35.0
53,2000-08-26,wk6,37.0
53,2000-08-26,wk7,43.0
53,2000-08-26,wk8,79.0
53,2000-08-26,wk9,51.0
53,2000-08-26,wk10,55.0
53,2000-08-26,wk11,67.0
53,2000-08-26,wk12,83.0
53,2000-08-26,wk13,86.0
53,2000-08-26,wk14,92.0
53,2000-08-26,wk15,100.0
54,2000-06-24,wk1,94.0
54,2000-06-24,wk2,88.0
54,2000-06-24,wk3,86.0
54,2000-06-24,wk4,91.0
54,2000-06-24,wk5,89.0
54,2000-06-24,wk6,87.0
54,2000-06-24,wk7,99.0
55,2000-09-30,wk1,80.0
55,2000-09-30,wk2,72.0
55,2000-09-30,wk3,66.0
55,2000-09-30,wk4,66.0
55,2000-09-30,wk5,64.0
55,2000-09-30,wk6,76.0
55,2000-09-30,wk7,65.0
55,2000-09-30,wk8,66.0
55,2000-09-30,wk9,75.0
55,2000-09-30,wk10,85.0
55,2000-09-30,wk11,97.0
56,2000-10-21,wk1,75.0
56,2000-10-21,wk2,67.0
56,2000-10-21,wk3,61.0
56,2000-10-21,wk4,58.0
56,2000-10-21,wk5,58.0
56,2000-10-21,wk6,53.0
56,2000-10-21,wk7,47.0
56,2000-10-21,wk8,47.0
56,2000-10-21,wk9,40.0
56,2000-10-21,wk10,34.0
56,2000-10-21,wk11,36.0
56,2000-10-21,wk12,45.0
56,2000-10-21,wk13,42.0
56,2000-10-21,wk14,45.0
56,2000-10-21,wk15,60.0
56,2000-10-21,wk16,70.0
56,2000-10-21,wk17,82.0
56,2000-10-21,wk18,88.0
56,2000-10-21,wk19,89.0
56,2000-10-21,wk20,92.0
57,2000-04-01,wk1,79.0
57,2000-04-01,wk2,74.0
57,2000-04-01,wk3,68.0
57,2000-04-01,wk4,72.0
57,2000-04-01,wk5,69.0
57,2000-04-01,wk6,69.0
57,2000-04-01,wk7,62.0
57,2000-04-01,wk8,58.0
57,2000-04-01,wk9,57.0
57,2000-04-01,wk10,57.0
57,2000-04-01,wk11,56.0
57,2000-04-01,wk12,56.0
57,2000-04-01,wk13,56.0
57,2000-04-01,wk14,72.0
57,2000-04-01,wk15,80.0
57,2000-04-01,wk16,93.0
57,2000-04-01,wk17,95.0
58,2000-11-18,wk1,87.0
58,2000-11-18,wk2,86.0
58,2000-11-18,wk3,81.0
58,2000-11-18,wk4,92.0
58,2000-11-18,wk5,80.0
58,2000-11-18,wk6,80.0
58,2000-11-18,wk7,82.0
58,2000-11-18,wk8,84.0
58,2000-11-18,wk9,82.0
58,2000-11-18,wk10,81.0
58,2000-11-18,wk11,85.0
58,2000-11-18,wk12,91.0
59,2000-12-16,wk1,75.0
59,2000-12-16,wk2,82.0
59,2000-12-16,wk3,88.0
59,2000-12-16,wk4,96.0
59,2000-12-16,wk5,99.0
59,2000-12-16,wk6,99.0
60,2000-08-05,wk1,75.0
60,2000-08-05,wk2,55.0
60,2000-08-05,wk3,53.0
60,2000-08-05,wk4,49.0
60,2000-08-05,wk5,46.0
60,2000-08-05,wk6,44.0
60,2000-08-05,wk7,49.0
60,2000-08-05,wk8,51.0
60,2000-08-05,wk9,51.0
60,2000-08-05,wk10,56.0
60,2000-08-05,wk11,52.0
60,2000-08-05,wk12,56.0
60,2000-08-05,wk13,70.0
60,2000-08-05,wk14,82.0
60,2000-08-05,wk15,86.0
60,2000-08-05,wk16,89.0
60,2000-08-05,wk17,93.0
60,2000-08-05,wk18,93.0
60,2000-08-05,wk19,99.0
61,1999-11-06,wk1,84.0
61,1999-11-06,wk2,70.0
61,1999-11-06,wk3,66.0
61,1999-11-06,wk4,60.0
61,1999-11-06,wk5,46.0
61,1999-11-06,wk6,37.0
61,1999-11-06,wk7,35.0
61,1999-11-06,wk8,35.0
61,1999-11-06,wk9,35.0
61,1999-11-06,wk10,32.0
61,1999-11-06,wk11,29.0
61,1999-11-06,wk12,29.0
61,1999-11-06,wk13,28.0
61,1999-11-06,wk14,32.0
61,1999-11-06,wk15,38.0
61,1999-11-06,wk16,48.0
61,1999-11-06,wk17,56.0
61,1999-11-06,wk18,59.0
61,1999-11-06,wk19,61.0
61,1999-11-06,wk20,66.0
62,1999-09-11,wk1,81.0
62,1999-09-11,wk2,77.0
62,1999-09-11,wk3,73.0
62,1999-09-11,wk4,63.0
62,1999-09-11,wk5,61.0
62,1999-09-11,wk6,58.0
62,1999-09-11,wk7,56.0
62,1999-09-11,wk8,52.0
62,1999-09-11,wk9,56.0
62,1999-09-11,wk10,57.0
62,1999-09-11,wk11,57.0
62,1999-09-11,wk12,57.0
62,1999-09-11,wk13,57.0
62,1999-09-11,wk14,57.0
62,1999-09-11,wk15,60.0
62,1999-09-11,wk16,61.0
62,1999-09-11,wk17,61.0
62,1999-09-11,wk18,57.0
62,1999-09-11,wk19,60.0
62,1999-09-11,wk20,61.0
62,1999-09-11,wk29,43.0
62,1999-09-11,wk30,41.0
62,1999-09-11,wk31,34.0
62,1999-09-11,wk32,28.0
62,1999-09-11,wk33,25.0
62,1999-09-11,wk34,23.0
62,1999-09-11,wk35,22.0
62,1999-09-11,wk36,16.0
62,1999-09-11,wk37,16.0
62,1999-09-11,wk38,18.0
62,1999-09-11,wk39,14.0
62,1999-09-11,wk40,13.0
62,1999-09-11,wk41,13.0
62,1999-09-11,wk42,11.0
62,1999-09-11,wk43,11.0
62,1999-09-11,wk44,9.0
62,1999-09-11,wk45,9.0
62,1999-09-11,wk46,7.0
62,1999-09-11,wk47,7.0
62,1999-09-11,wk48,9.0
62,1999-09-11,wk49,9.0
62,1999-09-11,wk50,12.0
62,1999-09-11,wk51,14.0
62,1999-09-11,wk52,16.0
62,1999-09-11,wk53,17.0
62,1999-09-11,wk54,17.0
62,1999-09-11,wk55,21.0
62,1999-09-11,wk56,26.0
62,1999-09-11,wk57,29.0
62,1999-09-11,wk58,32.0
62,1999-09-11,wk59,39.0
62,1999-09-11,wk60,39.0
62,1999-09-11,wk61,43.0
62,1999-09-11,wk62,47.0
62,1999-09-11,wk63,50.0
62,1999-09-11,wk64,50.0
62,1999-09-11,wk65,49.0
63,2000-05-13,wk1,84.0
63,2000-05-13,wk2,78.0
63,2000-05-13,wk3,76.0
63,2000-05-13,wk4,74.0
63,2000-05-13,wk5,70.0
63,2000-05-13,wk6,68.0
63,2000-05-13,wk7,74.0
63,2000-05-13,wk8,75.0
63,2000-05-13,wk9,69.0
63,2000-05-13,wk10,74.0
63,2000-05-13,wk11,70.0
63,2000-05-13,wk12,79.0
63,2000-05-13,wk13,84.0
63,2000-05-13,wk14,86.0
63,2000-05-13,wk15,76.0
63,2000-05-13,wk16,62.0
63,2000-05-13,wk17,45.0
63,2000-05-13,wk18,29.0
63,2000-05-13,wk19,19.0
63,2000-05-13,wk20,11.0
63,2000-05-13,wk21,10.0
63,2000-05-13,wk22,7.0
63,2000-05-13,wk23,5.0
63,2000-05-13,wk24,3.0
63,2000-05-13,wk25,3.0
63,2000-05-13,wk26,3.0
63,2000-05-13,wk27,1.0
63,2000-05-13,wk28,2.0
63,2000-05-13,wk29,2.0
63,2000-05-13,wk30,3.0
63,2000-05-13,wk31,3.0
63,2000-05-13,wk32,3.0
63,2000-05-13,wk33,4.0
63,2000-05-13,wk34,5.0
63,2000-05-13,wk35,5.0
63,2000-05-13,wk36,5.0
63,2000-05-13,wk37,5.0
63,2000-05-13,wk38,9.0
63,2000-05-13,wk39,12.0
63,2000-05-13,wk40,13.0
63,2000-05-13,wk41,13.0
63,2000-05-13,wk42,17.0
63,2000-05-13,wk43,22.0
63,2000-05-13,wk44,26.0
63,2000-05-13,wk45,28.0
63,2000-05-13,wk46,37.0
63,2000-05-13,wk47,41.0
64,2000-09-23,wk1,97.0
64,2000-09-23,wk2,97.0
64,2000-09-23,wk3,97.0
64,2000-09-23,wk4,92.0
64,2000-09-23,wk5,91.0
64,2000-09-23,wk6,88.0
64,2000-09-23,wk7,85.0
64,2000-09-23,wk8,80.0
64,2000-09-23,wk9,82.0
64,2000-09-23,wk10,80.0
64,2000-09-23,wk11,80.0
64,2000-09-23,wk12,89.0
64,2000-09-23,wk13,95.0
65,1999-12-11,wk1,93.0
65,1999-12-11,wk2,77.0
65,1999-12-11,wk3,75.0
65,1999-12-11,wk4,70.0
65,1999-12-11,wk5,91.0
66,2000-01-22,wk1,77.0
66,2000-01-22,wk2,56.0
66,2000-01-22,wk3,35.0
66,2000-01-22,wk4,26.0
66,2000-01-22,wk5,25.0
66,2000-01-22,wk6,25.0
66,2000-01-22,wk7,28.0
66,2000-01-22,wk8,28.0
66,2000-01-22,wk9,31.0
66,2000-01-22,wk10,35.0
66,2000-01-22,wk11,39.0
66,2000-01-22,wk12,44.0
66,2000-01-22,wk13,51.0
66,2000-01-22,wk14,60.0
66,2000-01-22,wk15,73.0
66,2000-01-22,wk16,79.0
66,2000-01-22,wk17,94.0
67,2000-02-26,wk1,88.0
67,2000-02-26,wk2,74.0
67,2000-02-26,wk3,62.0
67,2000-02-26,wk4,56.0
67,2000-02-26,wk5,49.0
67,2000-02-26,wk6,44.0
67,2000-02-26,wk7,38.0
67,2000-02-26,wk8,32.0
67,2000-02-26,wk9,27.0
67,2000-02-26,wk10,27.0
67,2000-02-26,wk11,27.0
67,2000-02-26,wk12,27.0
67,2000-02-26,wk13,27.0
67,2000-02-26,wk14,28.0
67,2000-02-26,wk15,28.0
67,2000-02-26,wk16,33.0
67,2000-02-26,wk17,35.0
67,2000-02-26,wk18,42.0
67,2000-02-26,wk19,44.0
67,2000-02-26,wk20,46.0
67,2000-02-26,wk21,43.0
68,2000-07-01,wk1,98.0
68,2000-07-01,wk2,95.0
68,2000-07-01,wk3,95.0
68,2000-07-01,wk4,87.0
68,2000-07-01,wk5,86.0
68,2000-07-01,wk6,79.0
68,2000-07-01,wk7,62.0
68,2000-07-01,wk8,60.0
68,2000-07-01,wk9,58.0
68,2000-07-01,wk10,57.0
68,2000-07-01,wk11,52.0
68,2000-07-01,wk12,55.0
68,2000-07-01,wk13,49.0
68,2000-07-01,wk14,57.0
68,2000-07-01,wk15,62.0
68,2000-07-01,wk16,65.0
68,2000-07-01,wk17,87.0
68,2000-07-01,wk18,89.0
68,2000-07-01,wk19,99.0
68,2000-07-01,wk20,100.0
69,2000-01-15,wk1,98.0
69,2000-01-15,wk2,76.0
69,2000-01-15,wk3,69.0
69,2000-01-15,wk4,69.0
69,2000-01-15,wk5,67.0
69,2000-01-15,wk6,73.0
69,2000-01-15,wk7,76.0
69,2000-01-15,wk8,90.0
69,2000-01-15,wk9,90.0
69,2000-01-15,wk10,94.0
69,2000-01-15,wk11,100.0
70,2000-02-26,wk1,93.0
70,2000-02-26,wk2,73.0
70,2000-02-26,wk3,60.0
70,2000-02-26,wk4,60.0
70,2000-02-26,wk5,60.0
70,2000-02-26,wk6,60.0
70,2000-02-26,wk7,63.0
70,2000-02-26,wk8,56.0
70,2000-02-26,wk9,58.0
70,2000-02-26,wk10,70.0
70,2000-02-26,wk11,71.0
70,2000-02-26,wk12,72.0
70,2000-02-26,wk13,90.0
70,2000-02-26,wk14,94.0
70,2000-02-26,wk15,94.0
70,2000-02-26,wk16,94.0
70,2000-02-26,wk17,94.0
70,2000-02-26,wk18,100.0
71,2000-06-03,wk1,71.0
71,2000-06-03,wk2,65.0
71,2000-06-03,wk3,54.0
71,2000-06-03,wk4,54.0
71,2000-06-03,wk5,51.0
71,2000-06-03,wk6,41.0
71,2000-06-03,wk7,41.0
71,2000-06-03,wk8,33.0
71,2000-06-03,wk9,28.0
71,2000-06-03,wk10,31.0
71,2000-06-03,wk11,26.0
71,2000-06-03,wk12,28.0
71,2000-06-03,wk13,36.0
71,2000-06-03,wk14,39.0
71,2000-06-03,wk15,49.0
71,2000-06-03,wk16,58.0
71,2000-06-03,wk17,62.0
71,2000-06-03,wk18,65.0
71,2000-06-03,wk19,68.0
71,2000-06-03,wk20,68.0
72,2000-03-25,wk1,97.0
72,2000-03-25,wk2,97.0
72,2000-03-25,wk3,97.0
72,2000-03-25,wk4,90.0
72,2000-03-25,wk5,83.0
72,2000-03-25,wk6,78.0
72,2000-03-25,wk7,74.0
72,2000-03-25,wk8,69.0
72,2000-03-25,wk9,60.0
72,2000-03-25,wk10,56.0
72,2000-03-25,wk11,54.0
72,2000-03-25,wk12,50.0
72,2000-03-25,wk13,49.0
72,2000-03-25,wk14,55.0
72,2000-03-25,wk15,52.0
72,2000-03-25,wk16,51.0
72,2000-03-25,wk17,51.0
72,2000-03-25,wk18,62.0
72,2000-03-25,wk19,63.0
72,2000-03-25,wk20,83.0
73,2000-12-23,wk1,96.0
73,2000-12-23,wk2,96.0
73,2000-12-23,wk3,100.0
74,2000-09-23,wk1,78.0
74,2000-09-23,wk2,63.0
74,2000-09-23,wk3,49.0
74,2000-09-23,wk4,33.0
74,2000-09-23,wk5,23.0
74,2000-09-23,wk6,15.0
74,2000-09-23,wk7,7.0
74,2000-09-23,wk8,5.0
74,2000-09-23,wk9,1.0
74,2000-09-23,wk10,1.0
74,2000-09-23,wk11,1.0
74,2000-09-23,wk12,1.0
74,2000-09-23,wk13,1.0
74,2000-09-23,wk14,1.0
74,2000-09-23,wk15,1.0
74,2000-09-23,wk16,1.0
74,2000-09-23,wk17,1.0
74,2000-09-23,wk18,1.0
74,2000-09-23,wk19,1.0
74,2000-09-23,wk20,2.0
74,2000-09-23,wk21,3.0
74,2000-09-23,wk22,7.0
74,2000-09-23,wk23,10.0
74,2000-09-23,wk24,12.0
74,2000-09-23,wk25,15.0
74,2000-09-23,wk26,22.0
74,2000-09-23,wk27,29.0
74,2000-09-23,wk28,31.0
75,2000-05-13,wk1,74.0
75,2000-05-13,wk2,71.0
75,2000-05-13,wk3,65.0
75,2000-05-13,wk4,62.0
75,2000-05-13,wk5,57.0
75,2000-05-13,wk6,50.0
75,2000-05-13,wk7,40.0
75,2000-05-13,wk8,37.0
75,2000-05-13,wk9,22.0
75,2000-05-13,wk10,18.0
75,2000-05-13,wk11,13.0
75,2000-05-13,wk12,8.0
75,2000-05-13,wk13,6.0
75,2000-05-13,wk14,4.0
75,2000-05-13,wk15,3.0
75,2000-05-13,wk16,4.0
75,2000-05-13,wk17,3.0
75,2000-05-13,wk18,3.0
75,2000-05-13,wk19,3.0
75,2000-05-13,wk20,3.0
75,2000-05-13,wk21,4.0
75,2000-05-13,wk22,4.0
75,2000-05-13,wk23,6.0
75,2000-05-13,wk24,7.0
75,2000-05-13,wk25,6.0
75,2000-05-13,wk26,8.0
75,2000-05-13,wk27,10.0
75,2000-05-13,wk28,15.0
75,2000-05-13,wk29,24.0
75,2000-05-13,wk30,30.0
75,2000-05-13,wk31,35.0
75,2000-05-13,wk32,39.0
76,1999-12-25,wk1,83.0
76,1999-12-25,wk2,83.0
76,1999-12-25,wk3,44.0
76,1999-12-25,wk4,38.0
76,1999-12-25,wk5,16.0
76,1999-12-25,wk6,13.0
76,1999-12-25,wk7,16.0
76,1999-12-25,wk8,16.0
76,1999-12-25,wk9,16.0
76,1999-12-25,wk10,18.0
76,1999-12-25,wk11,17.0
76,1999-12-25,wk12,14.0
76,1999-12-25,wk13,1.0
76,1999-12-25,wk14,1.0
76,1999-12-25,wk15,1.0
76,1999-12-25,wk16,2.0
76,1999-12-25,wk17,2.0
76,1999-12-25,wk18,3.0
76,1999-12-25,wk19,5.0
76,1999-12-25,wk20,5.0
76,1999-12-25,wk21,5.0
76,1999-12-25,wk22,7.0
76,1999-12-25,wk23,10.0
76,1999-12-25,wk24,13.0
76,1999-12-25,wk25,14.0
76,1999-12-25,wk26,18.0
76,1999-12-25,wk27,23.0
76,1999-12-25,wk28,23.0
76,1999-12-25,wk29,34.0
76,1999-12-25,wk30,37.0
76,1999-12-25,wk31,43.0
76,1999-12-25,wk32,47.0
77,2000-08-12,wk1,81.0
77,2000-08-12,wk2,78.0
77,2000-08-12,wk3,67.0
77,2000-08-12,wk4,63.0
77,2000-08-12,wk5,60.0
77,2000-08-12,wk6,57.0
77,2000-08-12,wk7,63.0
77,2000-08-12,wk8,69.0
77,2000-08-12,wk9,78.0
77,2000-08-12,wk10,85.0
77,2000-08-12,wk11,92.0
77,2000-08-12,wk12,92.0
77,2000-08-12,wk14,99.0
77,2000-08-12,wk15,100.0
78,2000-01-01,wk1,98.0
78,2000-01-01,wk2,100.0
78,2000-01-01,wk3,100.0
78,2000-01-01,wk4,90.0
78,2000-01-01,wk5,93.0
78,2000-01-01,wk6,94.0
79,1999-11-13,wk1,74.0
79,1999-11-13,wk2,68.0
79,1999-11-13,wk3,65.0
79,1999-11-13,wk4,49.0
79,1999-11-13,wk5,44.0
79,1999-11-13,wk6,34.0
79,1999-11-13,wk7,30.0
79,1999-11-13,wk8,30.0
79,1999-11-13,wk9,17.0
79,1999-11-13,wk10,14.0
79,1999-11-13,wk11,11.0
79,1999-11-13,wk12,8.0
79,1999-11-13,wk13,9.0
79,1999-11-13,wk14,10.0
79,1999-11-13,wk15,11.0
79,1999-11-13,wk16,11.0
79,1999-11-13,wk17,6.0
79,1999-11-13,wk18,8.0
79,1999-11-13,wk19,7.0
79,1999-11-13,wk20,7.0
79,1999-11-13,wk21,9.0
79,1999-11-13,wk22,10.0
79,1999-11-13,wk23,14.0
79,1999-11-13,wk24,16.0
79,1999-11-13,wk25,26.0
79,1999-11-13,wk26,31.0
79,1999-11-13,wk27,35.0
79,1999-11-13,wk28,42.0
80,2000-06-24,wk1,80.0
80,2000-06-24,wk2,79.0
80,2000-06-24,wk3,76.0
80,2000-06-24,wk4,72.0
80,2000-06-24,wk5,68.0
80,2000-06-24,wk6,68.0
80,2000-06-24,wk7,65.0
80,2000-06-24,wk8,70.0
80,2000-06-24,wk9,84.0
80,2000-06-24,wk10,91.0
81,1999-11-27,wk1,79.0
81,1999-11-27,wk2,72.0
81,1999-11-27,wk3,70.0
81,1999-11-27,wk4,61.0
81,1999-11-27,wk5,52.0
81,1999-11-27,wk6,52.0
81,1999-11-27,wk7,52.0
81,1999-11-27,wk8,39.0
81,1999-11-27,wk9,31.0
81,1999-11-27,wk10,27.0
81,1999-11-27,wk11,27.0
81,1999-11-27,wk12,27.0
81,1999-11-27,wk13,31.0
81,1999-11-27,wk14,37.0
81,1999-11-27,wk15,40.0
81,1999-11-27,wk16,47.0
81,1999-11-27,wk17,51.0
81,1999-11-27,wk18,56.0
81,1999-11-27,wk19,59.0
81,1999-11-27,wk20,59.0
82,2000-03-18,wk1,40.0
82,2000-03-18,wk2,29.0
82,2000-03-18,wk3,24.0
82,2000-03-18,wk4,24.0
82,2000-03-18,wk5,20.0
82,2000-03-18,wk6,20.0
82,2000-03-18,wk7,20.0
82,2000-03-18,wk8,19.0
82,2000-03-18,wk9,38.0
82,2000-03-18,wk10,61.0
82,2000-03-18,wk11,86.0
82,2000-03-18,wk12,88.0
82,2000-03-18,wk13,96.0
82,2000-03-18,wk14,96.0
82,2000-03-18,wk15,98.0
83,2000-10-07,wk1,80.0
83,2000-10-07,wk2,70.0
83,2000-10-07,wk3,63.0
83,2000-10-07,wk4,56.0
83,2000-10-07,wk5,50.0
83,2000-10-07,wk6,49.0
83,2000-10-07,wk7,48.0
83,2000-10-07,wk8,46.0
83,2000-10-07,wk9,41.0
83,2000-10-07,wk10,40.0
83,2000-10-07,wk11,35.0
83,2000-10-07,wk12,31.0
83,2000-10-07,wk13,33.0
83,2000-10-07,wk14,44.0
83,2000-10-07,wk15,36.0
83,2000-10-07,wk16,35.0
83,2000-10-07,wk17,37.0
83,2000-10-07,wk18,43.0
83,2000-10-07,wk19,51.0
83,2000-10-07,wk20,54.0
84,2000-01-22,wk1,75.0
84,2000-01-22,wk2,55.0
84,2000-01-22,wk3,47.0
84,2000-01-22,wk4,36.0
84,2000-01-22,wk5,36.0
84,2000-01-22,wk6,30.0
84,2000-01-22,wk7,30.0
84,2000-01-22,wk8,31.0
84,2000-01-22,wk9,26.0
84,2000-01-22,wk10,25.0
84,2000-01-22,wk11,25.0
84,2000-01-22,wk12,26.0
84,2000-01-22,wk13,26.0
84,2000-01-22,wk14,28.0
84,2000-01-22,wk15,34.0
84,2000-01-22,wk16,47.0
84,2000-01-22,wk17,58.0
84,2000-01-22,wk18,68.0
84,2000-01-22,wk19,80.0
84,2000-01-22,wk20,82.0
85,2000-05-27,wk1,78.0
85,2000-05-27,wk2,67.0
85,2000-05-27,wk3,58.0
85,2000-05-27,wk4,53.0
85,2000-05-27,wk5,46.0
85,2000-05-27,wk6,41.0
85,2000-05-27,wk7,32.0
85,2000-05-27,wk8,27.0
85,2000-05-27,wk9,26.0
85,2000-05-27,wk10,23.0
85,2000-05-27,wk11,26.0
85,2000-05-27,wk12,27.0
85,2000-05-27,wk13,32.0
85,2000-05-27,wk14,32.0
85,2000-05-27,wk15,44.0
85,2000-05-27,wk16,46.0
85,2000-05-27,wk17,47.0
85,2000-05-27,wk18,50.0
85,2000-05-27,wk19,52.0
85,2000-05-27,wk20,58.0
86,2000-02-12,wk1,100.0
86,2000-02-12,wk2,98.0
86,2000-02-12,wk3,89.0
86,2000-02-12,wk4,80.0
86,2000-02-12,wk5,75.0
86,2000-02-12,wk6,73.0
86,2000-02-12,wk7,80.0
86,2000-02-12,wk8,86.0
86,2000-02-12,wk9,91.0
86,2000-02-12,wk10,96.0
86,2000-02-12,wk11,100.0
86,2000-02-12,wk12,98.0
86,2000-02-12,wk13,96.0
87,2000-09-30,wk1,99.0
87,2000-09-30,wk2,92.0
87,2000-09-30,wk3,81.0
87,2000-09-30,wk4,59.0
87,2000-09-30,wk5,47.0
87,2000-09-30,wk6,42.0
87,2000-09-30,wk7,32.0
87,2000-09-30,wk8,27.0
87,2000-09-30,wk9,18.0
87,2000-09-30,wk10,18.0
87,2000-09-30,wk11,11.0
87,2000-09-30,wk12,8.0
87,2000-09-30,wk13,5.0
87,2000-09-30,wk14,2.0
87,2000-09-30,wk15,2.0
87,2000-09-30,wk16,3.0
87,2000-09-30,wk17,3.0
87,2000-09-30,wk18,3.0
87,2000-09-30,wk19,7.0
87,2000-09-30,wk20,9.0
87,2000-09-30,wk21,10.0
87,2000-09-30,wk22,11.0
87,2000-09-30,wk23,10.0
87,2000-09-30,wk24,19.0
87,2000-09-30,wk25,23.0
87,2000-09-30,wk26,28.0
87,2000-09-30,wk27,38.0
87,2000-09-30,wk28,46.0
88,2000-01-08,wk1,77.0
88,2000-01-08,wk2,77.0
88,2000-01-08,wk3,89.0
88,2000-01-08,wk4,64.0
88,2000-01-08,wk5,57.0
88,2000-01-08,wk6,47.0
88,2000-01-08,wk7,47.0
88,2000-01-08,wk8,55.0
88,2000-01-08,wk9,65.0
88,2000-01-08,wk10,69.0
88,2000-01-08,wk11,83.0
88,2000-01-08,wk12,82.0
88,2000-01-08,wk13,90.0
88,2000-01-08,wk14,94.0
89,2000-07-01,wk1,99.0
89,2000-07-01,wk2,99.0
90,1999-12-11,wk1,67.0
90,1999-12-11,wk2,29.0
90,1999-12-11,wk3,16.0
90,1999-12-11,wk4,16.0
90,1999-12-11,wk5,13.0
90,1999-12-11,wk6,11.0
90,1999-12-11,wk7,9.0
90,1999-12-11,wk8,6.0
90,1999-12-11,wk9,7.0
90,1999-12-11,wk10,9.0
90,1999-12-11,wk11,13.0
90,1999-12-11,wk12,19.0
90,1999-12-11,wk13,21.0
90,1999-12-11,wk14,24.0
90,1999-12-11,wk15,32.0
90,1999-12-11,wk16,42.0
90,1999-12-11,wk17,56.0
90,1999-12-11,wk18,60.0
90,1999-12-11,wk19,76.0
90,1999-12-11,wk20,88.0
91,1999-11-27,wk1,36.0
91,1999-11-27,wk2,21.0
91,1999-11-27,wk3,13.0
91,1999-11-27,wk4,9.0
91,1999-11-27,wk5,7.0
91,1999-11-27,wk6,7.0
91,1999-11-27,wk7,5.0
91,1999-11-27,wk8,7.0
91,1999-11-27,wk9,7.0
91,1999-11-27,wk10,7.0
91,1999-11-27,wk11,8.0
91,1999-11-27,wk12,11.0
91,1999-11-27,wk13,7.0
91,1999-11-27,wk14,10.0
91,1999-11-27,wk15,11.0
91,1999-11-27,wk16,12.0
